sample_id,smiles,is_valid,is_unique,in_training_set
668,[*]CC(C)c1ccc(OCC([*])c2ccc(S(=O)(=O)Oc3ccc(CCCCCCCCCCCC)cc3)cc2)cc1,True,True,False
669,[*]/C=C/c1cc(C(CCCCCC)C(=O)NC(=O)CCc2ccccc2)c([*])cn1,True,True,False
670,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C(=O)OC4(c5ccc([*])cc5)C4C)cc3)c(Cl)c2)cc1,False,True,False
671,[*]COCC(C)CCCCCCCNC(=O)OCCOCC(O)N[*],True,True,False
672,[*]CC(C)CNC(=O)c1ccc(C([*])(CCCCCCCCCCC)C(F)(F)F)cc1,True,True,False
673,[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C(C#N)=Nc3ccc(F)cc3)cc2)cc1,True,True,False
674,[*]/C=C/c1ccc(OCCCCCCNC(=O)C(Cc2ccccc2N)Cc2ccc(CC[*])cc2)s1,True,True,False
675,[*]O[Si](C)(C)Oc1ccc(C)c(NC(=O)CCCCc2cc(C(=O)O)c([*])cc2)c1,True,True,False
676,[*]c1cc(C(=O)NNC(=O)c2ccc(P(=O)(c3ccc([*])cc3)c3ccc(C(=O)OCCCCCCCCCCCC)cc3)cc2)ccc1Cl,True,True,False
677,[*]CCCCCCOCCCCOCCCCCC[N+](C)(C)c1ccc(C)c(NC(=O)O[*])c1,True,True,False
678,[*]CCCCCCCCCCC(=O)NC(=O)C(F)(F)C(F)(F)C(=O)OCCCCOc1ccc(C(=O)c2ccc(O[*])cc2)cc1,True,True,False
679,[*]CCCCCCCCCCOc1ccc(C(=O)OC(C)(C)c2ccc(OC(=O)CCCCC([*])C(=O)OC)cc2)cc1,True,True,False
680,[*]Cc1cc(CCNC(=O)NCP(=O)(C#N)CCCCCC)cc(C([*])=O)c1,True,True,False
681,[*]Oc1ccc(OC(=O)N(CCc2ccc(C([*])=O)cc2)NC(=O)SCCCCCCC)cc1C,True,True,False
682,[*]CCOc1ccc(NC(=O)CSCCCCCCCCCC(=O)O[*])c2ccccc12,True,True,False
683,[*]C(=O)N([*])c1ccc(OC(=O)OCc2ccc(I)cc2)cc1,True,True,False
684,[*]CC(C)OCCOC(=O)[Si](=O)O[*],True,True,False
685,[*]CCCCOP(=O)(O[*])Oc1ccc(C(=O)NCCCCCN=CC(F)(F)OC(C)(C)C)cc1,True,True,False
686,[*]CN(C(=O)C1(C)CCC(N=[*])CC1)C#N,True,True,False
687,[*]c1ccc(Oc2ccc(C(C)(C)C=C([*])c3ccc(F)cc3)c(OC)c2)cc1C,True,True,False
688,[*]Oc1ccc(C(C)(CC)c2c(C)cc(Oc3ccc(C#C)cc3C)cc2)c(C([*])=O)c1,True,True,False
689,[*]OCC(COC(=O)c1ccc(C([*])(C)C)cc1)CC,True,True,False
690,[*]OCCCC(C)C([*])OCCOC=C/CC,True,True,False
691,[*]CC(OCCOC(=O)c1ccc(C(=O)O[*])cc1)=C(c1ccc(F)cc1)[N+](C)C,True,True,False
692,[*]CC(CC(C)C#N)CCC(C)O[*],True,True,False
693,[*]NC(=O)c1ccc(NC(=O)CCCOC(F)(Cl)NC([*])=O)cc1,True,True,False
694,[*]Nc1ccc(OC(=O)c2ccc(C(=O)OCCCCCCCCC(=O)Nc3ccc(C([*])=O)cc3)cc2)cc1,True,True,False
695,[*]/C=C(\CCCCCCCOc1ccc(OC)cc1)CC(=O)OC(=O)CC[N+](C)(C)O[*],True,True,False
696,[*]CC(C)(C)c1ccc(NC(=O)c2ccc(C(=O)NC(=O)CCc3nnc([*])o3)cc2)cc1,True,True,False
697,[*]CCCCCCCOC(=O)CNc1cc(CCCCCCCCCC(=O)NCCCCCCNC(=O)SCCC)cc(C(=O)O[*])c1,True,True,False
698,[*]CCCC(CCCCCCNC(=O)NC)CC(N[*])C(=O)OCCC,True,True,False
699,[*]CC(CCCC)COC(=O)c1ccc(-c2ccc(C(=O)NCC(C)O[*])cc2)cc1,True,True,False
700,[*]NC(CCCCNC(=O)CCCCCCCCC(=O)OC[N+]([*])(C)c1ccc(Cl)cc1)OCC#N,True,True,False
701,[*]OC(C)(C)[SH]([*])(=O)OCC(C)(C)C,True,True,False
702,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(C([*])=O)cc3SCC(C)(C)CC)cc2)cc1,True,True,False
703,[*]CC(=O)NCCCCNC(=O)CC(C)[Ca][*],True,True,False
704,[*]OCC(CC[*])CNCCOC,True,True,False
705,[*]CC=COc1ccc(C(C)(C)c2ccc(O[*])cc2S(=O)(=O)OCCCCCCCCCC)cc1,True,True,False
706,[*]/C=C/c1c(C)cc(C([*])=O)cc1OC(CCCCCCCCCS(C)(C)C)C#N,True,True,False
707,[*]CCCCCNc1ccc(CCC)c(NC(=O)Cc2ccc(OC#CC)cc2[*])c1,True,True,False
708,[*]CC([*])c1sc(OC)cc1OC(F)(F)CCCC,True,True,False
709,[*]COc1ccc(COC(=O)CCCCCCCC[Si](C)(C)CC)cc1[*],True,True,False
710,[*]CCC(O)COC(=O)NNC(=O)c1cc(Cl)ccc1OCCCOC(=O)Oc1ccc(OC([*])=O)cc1,True,True,False
711,[*]CC([*])(C)C(=O)Nc1cc(CCCCCC)ccc1OC(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OC,True,True,False
712,[*]C=C(C)CCCCC(=O)Nc1ccc(COC([*])=O)cc1Cl,True,True,False
713,[*]Cc1ccc(NC(=O)c2ccc(C(=O)NNC(=O)c3ccc(C4(C)CCCC(NC([*])=O)CC4)cc3)cc2)c(SC)c1,True,True,False
714,[*]CC([*])CCOC(=O)OCCCCCCS(=O)(=O)O,True,True,False
715,[*]CCCNC(=O)c1ccc(CN(C)S(=O)(=O)CCCCCSc2ccc(C(=O)N[*])cc2)cc1,True,True,False
716,[*]Cc1ccc([Si]([*])(C)NC(=O)CCCCCCC(=O)OCC)cc1,True,True,False
717,[*]CCCCCc1ccc(OC(=O)CCCCCCSCCCCC(=O)Nc2ccc(-c3ccc(S([*])(=O)=O)cc3)cc2)cc1,True,True,False
718,[*]CCCCCOc1ccc(/C=C/C(C)(C)COC(=O)NCCCCCCNC([*])=O)cc1,True,True,False
719,[*]CCCCCOc1ccc(NC(=O)/C=C/[Si](C)(C)CCN2C(=O)OC3CC3C([*])=O)cc2C1=O,True,True,False
720,[*]Oc1ccc(NC(=O)c2cc(OCCCCCCCCCC)cc(C([*])=O)c2)cc1OCCOC,True,True,False
721,[*]CCCC(=O)Oc1ccc(CNC(=O)SOc2cc(O[*])ccc2C)cc1,True,True,False
722,[*]CCCCCOC(=O)Nc1ccc(OCC(F)CCCCS(=O)(=O)CCCCCCCC(=O)Oc2cccc(O[*])c2)cc1,True,True,False
723,[*]Oc1ccc(-c2ccc(C=C(C)OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,True,True,False
724,[*]CCCCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cccc(NC([*])=O)c3)cc1C)C2=O,True,True,False
725,[*]CC([*])(C)C(=O)OCC[Sn](C)(C)CC#CC#Cc1ccc(-c2ccc(C(=O)OC)cc2)cc1,True,True,False
726,[*]Cc1ccc(OCC(O)C[Si](C)(C)C(=O)Nc2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,True,True,False
727,[*]CCc1ccc2ccc(CC(F)(F)C(F)(F)COC(=O)CCCCCCCCC(=O)O[*])c(=O)c2c1,False,True,False
728,[*]C(=O)c1ccc(-c2ccc(C(=O)NNC(=O)c3ccc(Oc4ccc(-c5cnc([*])cc5)cc4)cc3)cc2)c(OC(=O)CCCCCC)c1,True,True,False
729,[*]C(=O)c1ccc(C(=O)Nc2ccc(NC(=O)C([*])=O)cc2)cc1,True,True,False
730,[*]CCCCOC(=O)CCCCCCCC(=O)OCCOc1ccc(OC(=O)c2ccc([*])cc2)cc1,True,True,False
731,[*]CC[SH]([*])(C)OCCCCC(=O)Nc1ccc(Br)cc1,True,True,False
732,[*]Nc1ccc(C(=O)OCCN(c2ccc(C)cc2)c2ccc(N[*])c(S(=O)=O)c2)cc1,True,True,False
733,[*]CC(C)(C)CCCCCCCOC(=O)Nc1cc([*])ccc1P(=O)(O)OCCC,True,True,False
734,[*]C(=O)c1ccc(C(=O)Oc2ccc(-c3cccc([*])c3)cc2C)c(C)c1O,True,True,False
735,[*]CCCCOC(=O)CCc1ccc(CCCCCCCCOC(=O)N[*])cc1,True,True,False
736,[*]CC(Cl)(C)c1ccc(C(=O)OCCCCCCCOS(=O)(=O)c2ccc(O[*])cc2)cc1,True,True,False
737,[*]NC(C)C(=O)NCC=CCOC(=O)c1ccccc1Oc1ccccc1C([*])CC,True,True,False
738,[*]CC([*])(C)C(=O)NC(=O)c1ccc2ccccc2c1,True,True,False
739,[*]OC(=O)CCCCCCC/C(=N\CCN)C([*])=O,True,True,False
740,[*]Oc1ccc(C(NCC)C(=O)c2ccc(-c3ccc(-c4cc(OCCCCCCCCCCCCCCC)c(C([*])=O)cc4C)c(O)c3)cc2OCCOCCOCC)cc1,True,True,False
741,[*]Oc1ccc(C(=O)NCCCCNC(=O)c2ccc(S(=O)(=O)Oc3ccc([*])cc3)cc2)cc1OC,True,True,False
742,[*]CC(=O)C(NC(=O)CCCCC(=O)N[*])C(C)CC,True,True,False
743,[*]Oc1ccc(C(C)(CCC(C)C)c2ccc(OC(=O)CCCCC([*])=O)cc2)cc1,True,True,False
744,[*]/C(C)=C(/[*])C(=O)OCc1ccc(OCCCC)cc1,True,True,False
745,[*]Cc1cc(C)c([*])cc1OC1CCCCCCCCC(c2ccc(C)cc2)C1,True,True,False
746,[*]CCOc1ccc(NC(=O)C(c2ccc(S(=O)(=O)O[*])cc2)c2ccc(N3C(=O)CC4CCC33)cc2)cc1,False,True,False
747,[*]CC([*])C(=O)OCC[Si](C)(C)c1ccc(C(=O)SSc2ccccc2)cc1,True,True,False
748,[*]CCCCCCCCCSc1ccc([*])c(C)c1C(C)(C)C(F)(F)C(F)(F)F,True,True,False
749,[*]C([*])(C)c1ccc(C(=O)OCCN(c2ccccc2)c2ccc(C#N)cc2)cc1C(=O)OC(C)C,True,True,False
750,[*]/C=C/c1ccc(O[Si](C)(C)C(CC)CCCCCCCCCCCCOC(=O)NC(=O)CCCCCC)c([*])c1,True,True,False
751,[*]C#Cc1cc(C)c(-c2ccc(CCCCCC)cc2)c([*])c1OC,True,True,False
752,[*]Cc1cc(CN)cc(C(=O)NCCCCCCCC(=O)NNC(=O)c2ccc(C(=O)N[*])cc2)c1,True,True,False
753,[*]Nc1ccc(N2C(=O)c3ccc([*])cc3C2=O)c(O)c1,True,True,False
754,[*]C(=O)Nc1ccc(OC(C)(C)C)c(N2C(=O)c3cccc([*])c3C2=O)c1,True,True,False
755,[*]C(=O)C/C(=C/c1ccc([*])c(Cl)c1)C(=O)OCCCCC,True,True,False
756,[*]CSNc1ccc(C(F)(F)C2CCN([*])N1N=Nc2ccc(F)cc2F)c(F)c1,False,True,False
757,[*]COC(=O)C(C(=O)OCCCCCCCC)c1ccc(O[*])cc1S(=O)(=O)O,True,True,False
758,[*]Nc1c([*])cc(-c2ccc(Cl)cc2C)c2ccccc1OCCCCCCCCCCC[N+](C)(C)C,False,True,False
759,[*]CC=COC(CCSCC)N([*])C(=O)c1ccc(/N=N/c2ccc(Cl)cc2)cc1,True,True,False
760,[*]CCCCCCCCCCOC(=O)c1ccc(/C=N/CCC/C=C/C(=O)OCCCCCCOc2ccc(/C=C/CCSCCO[*])cc2)cc1,True,True,False
761,[*]Oc1ccc(NC(=O)c2cccc(C(=O)NCCCCCCCCN[*])c2)cc1C,True,True,False
762,[*]CC([*])(C)C(=O)NC(=O)c1ccc(C(=O)NC(C)C)cc1C,True,True,False
763,[*]Oc1ccc(CCCCCCCC)cc1NC(=O)c1ccccc1S([*])(=O)=O,True,True,False
764,[*]Cc1c(O)cc(S(=O)(=O)c2ccc(N=[*])cc2CC)c(C(C)(C)C)c1,True,True,False
765,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)Cc3ccc(C)cc3)cc2)cc1CCCCCCCCNC([*])=O,True,True,False
766,[*]Nc1ccc(NC(=O)CCCCCCCC(=O)NCC(C)c2ccc(C(=O)OC([*])=O)cc2)cc1,True,True,False
767,[*][Se]C(O)C(=O)NCCCCCCCCCCC([*])=O,True,True,False
768,[*]SCOC(=O)c1ccc(C([*])(OC)Oc2ccc(C(=O)O)cc2)cc1,True,True,False
769,[*]Oc1ccc([Si](C)(C)C(=O)Nc2ccc(C([*])=O)c(OCC)c2)cc1,True,True,False
770,[*]NNC(=O)c1cc(C(C)(C)C([*])=O)cc(OCC(COCCOC)OC(F)(F)F)c1,True,True,False
771,[*]OC(=O)Cc1ccc(-c2ccc([*])c(S(=O)(=O)OC)c2)cc1,True,True,False
772,[*]C([*])C(=O)Oc1ccc(CCCCCCCCC)cc1,True,True,False
773,[*]C1CCCCC(COc2ccc(/C=C/c3ccc([*])cc3)cc2)CC1,True,True,False
774,[*]C/C=C/C1CCCCC(NC(=O)C(C)CC(=O)O[*])CC1(C)C,True,True,False
775,[*]CC(=O)c1ccc(C2(c3ccc([*])c(Br)c3)C=C2OCCCCCC)cc1,True,True,False
776,[*]CC1CCCCCCOCC(C)(Cc2ccc(C(=O)O[*])cc2)c2ccc(C)cc2n1,False,True,False
777,[*]/C=C/c1ccc(Oc2ccc(C(=O)OCCCCCCCCCCCCN3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)cc1,True,True,False
778,[*]CCCCCCCC[N+](C)(C)NC(=O)c1ccc(C(=O)NC([*])C=O)cc1,True,True,False
779,[*]C1CCN([*])C(=O)c2ccc(/N=N/c3ccc(C)cc3)cc2)CC1,False,True,False
780,[*]CCCCCOC(=O)Nc1ccc(CC(NC(=O)O[*])c2ccccc2)cc1,True,True,False
781,[*]OC1CCC(NC(=O)CCCCCCCCC(=O)O[Si](C)(C)OC(C)C)C1[*],True,True,False
782,[*]CC(=O)NC(CCCC)COC(=O)NC1CCCC1NC(=S)C([*])COc1ccc(/N=C/c2ccc(OC)cc2)cc1,True,True,False
783,[*]OCCOc1ccc(NC(=O)OCCSOC(=O)c2ccc(Oc3ccc(C(=O)O[*])c(O)c3)cc2)cc1,True,True,False
784,[*]CCCCCCCCCCONC(=O)C1CCCC([*])(C)N1,True,True,False
785,[*]CCOCC(COC(=O)c1ccc(OCC)cc1)C(=O)O[*],True,True,False
786,[*]Oc1ccc(CC(=O)NCCCCCNC(=O)Oc2ccc(OC([*])=O)cc2)cc1,True,True,False
787,[*]CCc1ccc(C(C)(C)[N+](=O)OCCCCCCN([*])CCC)cc1,True,True,False
788,[*]CNc1ccc(C(CCCC)N[*])c(-c2ccc([N+](=O)[O-])cc2)c1,True,True,False
789,[*]CC(CCCc1ccccc1C)C([*])N1C,False,True,False
790,[*]OC(Oc1ccc(C)cc1)c1ccccc1COC1CCC(C([*])=O)C1OCCO,True,True,False
791,[*]CCCC(CO[SiH](C)(C)C(=O)O[*])OCCCCCCCCCCCCC(F)(F)C(F)(F)F,True,True,False
792,[*]CC([*])c1ccc(C(=O)Oc2ccc(CCN(C#N)c3ccc(OC(C)=O)cc3)cc2)cc1,True,True,False
793,[*]C(Oc1ccc(C(c2ccc(OC(=O)N[*])cc2)c2ccccc2C)cc1)c1ccc(F)cc1,True,True,False
794,[*]CC([*])(C)C(=O)OCCCCCCCOc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,True,True,False
795,[*]Cc1ccc2c(c1)C(=O)N(c1ccc(CCC(CC)=NC(=O)c3ccc(C(=O)O[*])cc3)cc1)C2=O,True,True,False
796,[*]C(=O)Nc1ccc(OCC(C)(NC(=O)c2ccc([*])cc2)c2ccccc2)cc1,True,True,False
797,[*]OC1CCCN1C(=O)NCc1ccc(C(c2ccc(NC([*])=O)cc2)c2ccccc2)cc1,True,True,False
798,[*]COc1cc(N(CCOC(=O)/C=C(\C)c2ccc(Br)c(C(=O)O[*])c2)C(F)(F)F)cc(OC)c1,True,True,False
799,[*]CC(C)CNC(=O)c1ccc(C2CC(O[*])SC2=O)cc1,True,True,False
800,[*]CNC(=O)c1csc(C(=O)OC(=O)COc2ccc(C([*])=O)cc2)c1F,True,True,False
801,[*]CCCCCOC(=O)Nc1cccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(C(=O)O[*])cc3)cc2)c1,True,True,False
802,[*]CCC(C)(C)COc1ccc(NC(=O)c2ccc(C(=O)O[*])cc2)cc1,True,True,False
803,[*]Oc1cc(NC(=O)CCc2ccc3c(c2)C(=O)N([*])C3=O)cc([N+](=O)[O-])c1,True,True,False
804,[*]C1CC1CCCCCCCCCC1C(=O)N(c1c([*])cc(C(F)(F)F)c2ccccc22)C([2H])(C)C,False,True,False
805,[*]CC(CCCCCC)c1cc(N=[*])ccc1OC(=O)c1ccc(N(CC)CC)cc1,True,True,False
806,[*]C([*])C(=O)Oc1cc(F)c(OC)c(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c1,True,True,False
807,[*]CCCOC(=O)c1ccc(C(=O)SC(=O)c2ccc3ccccc3C(=O)OP(=O)(O)c3ccc([*])cc3)cc2)cc1,False,True,False
808,[*]CCC([*])C(=O)NCC1CCCN1CC(C)C,True,True,False
809,[*]N=P([*])(CC(=O)Oc1ccc(-c2ccccc2)cc1)OCCCCCC,True,True,False
810,[*]CCCCOc1ccc(/C=C/C(O)COCc2ccc(NC([*])=O)cc2)cc1S,True,True,False
811,[*]C(=O)N(C)CCC([*])(OCc1ccccc1)c1ccc([Si](C)(C)C)cc1,True,True,False
812,[*]CC(=O)C(CCCC)CC(=O)NCCCCCCCCNC(=O)C[*],True,True,False
813,[*]COCC#CC(=O)OCC(=CC)c1ccc(OC(=O)CCCCCCCCC(=O)Nc2ccc([*])cc2)cc1,True,True,False
814,[*]C(=O)Nc1ccc(S(=O)(=O)C(C)NCCCCCCc2ccc([*])o2)cc1,True,True,False
815,[*]Nc1cccc(Cc2ccc(NC(=O)c3ccc(-c4cccc(-c5ccc(C#N)cc5)c4)c(C([*])=O)c3)cc2OC)c1,True,True,False
816,[*]CC(C)(C)C(=O)Nc1ccc(OCCCNC(=O)c2cc3c(c2)C(=O)N([*])C3=O)cc1,False,True,False
817,[*]Oc1ccc(C(C)=O)cc1Oc1ccc(OCc2cc(OCCCCC)cc(C([*])=O)c2)cc1,True,True,False
818,[*]CCCCCOC(=O)c1ccc(OCCCCCCC(=O)Nc2ccc(OC(=O)C([*])=O)cc2)cc1,True,True,False
819,[*]c1ccc(N2C(=O)c3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,False,True,False
820,[*]/C=C/COc1ccc(SCCCC(=O)OCCOc2ccc(OC([*])=O)cc2)cc1,True,True,False
821,[*]C(C)C(=O)OCCOP(=O)(O)c1ccc(C([*])OC)cc1,True,True,False
822,[*]CC(CCNC(=O)c1ccccc1)C([*])[Si](C)(C)CCC(=O)OC,True,True,False
823,[*]Oc1ccc(CS(=O)(=O)Nc2ccc(C(=O)Nc3ccc([*])cc3)cc2)cc1,True,True,False
824,[*]OCCCCCOC(=O)Cc1ccc(CC[*])cc1CC=O,True,True,False
825,[*]CCCCCCCC(=O)OCCCCCCCCCCCCCCOC(=O)C1CC[SH]1C(=O)O[*],True,True,False
826,[*]OCC(CCCCCCCC)OC(=O)NCCCCCC[*],True,True,False
827,[*]CCCCCC(CCCCCC)CC[Si]([*])(C)CC,True,True,False
828,[*]OC(=O)c1cccc(/C=C/CCC(=O)OCCOC([*])=S)c1,True,True,False
829,[*]CC([*])C(=O)O/C=C/c1ccc(CC[SH](=O)(C)OC)cc1,True,True,False
830,[*]OC(C)C[SiH](C)C(=O)Nc1cccc([*])c1,True,True,False
831,[*]CCCC(=O)Nc1ccccc1OC(=O)c1ccc(C(=O)OCCCO)cc1[*],True,True,False
832,[*]CCCNc1cc(C)c(-c2ccc(-c3ccc4sc(N=[*])cc3cc2C(=O)O)nc1,False,True,False
833,[*]CCC(C)(C)CCCCOC(=O)Nc1ccc(Sc2ccc(C(=O)O[*])cc2)cc1,True,True,False
834,[*]Sc1ccc(NC(=O)c2ccc(NC(=O)/C=C/c3ccc([*])cc3)cc2)cc1O,True,True,False
835,[*]S[Si](=O)(=O)c1ccccc1OCC/C=C/c1ccc(Nc2ccc([*])cc2)cc1,True,True,False
836,[*]CCCc1ccc(CN2C(=O)CCCCCC(=O)N(c3ccc([*])cc3)c3ccccc32)cc1,True,True,False
837,[*]C[Si](C)(CCCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1)CC(=O)O[*],True,True,False
838,[*]C/C=C/CCOCC([*])c1ccccc1OP(=O)(OC)C(F)(F)F,True,True,False
839,[*]CC#CCOC(=O)CCC[Si](C)(c1ccc(Cc2ccc(NNC(=O)c3ccc([N+]([*])(C)C)cc3)cc2)o1)C(=O)OC,True,True,False
840,[*]CCC(=O)Oc1ccc(OC(=O)c2ccc(C)c(NC(=O)OCCN([*])C)c2)cc1,True,True,False
841,[*]C1=CC(c2ccc(C(C)(C)C)cc2)C(=S)N=[*])C1,False,True,False
842,[*]CCCCCCCCCCCc1ccc(CNC(=O)CCCCCO)c(N[*])c1,True,True,False
843,[*]OCCCOc1ccc(/C=C/c2ccc(OC(=O)c3ccccc3C(=O)Oc3ccc(-c4ccc(-c5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,True,True,False
844,[*]CCCCCOC(=O)NCCCCc1ccc(CNC(=O)CCC(O)c2cccc(C(=O)N[*])c2)cc1,True,True,False
845,[*]C(=O)CCc1ccc(CSC([*])=O)c2cc(-c3ccccc3)c(CCCCCCCCCC)cc2c1,False,True,False
846,[*]c1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc([Si]([*])(C)C(=O)Nc4ccc(Cl)cc4)cc3)cc2)cc1,True,True,False
847,[*]CC(Cl)CCCN(C(=O)CCC(=O)OC)c1cccc(N=[*])c1,True,True,False
848,[*]OC(=O)CN(C)c1ccc(Cc2ccc(NC(=O)CCCCCCC([*])=O)cc2)cc1,True,True,False
849,[*]CC([*])(C)C(=O)Oc1ccc(NC(=O)C2=CC=C(C(=O)OC#N)CCN2)cc1,True,True,False
850,[*]CC(c1ccc(C#N)cc1)C1c2nc(-c3ccc(OC)cc3)c([*])cc2N2CCCCCCC)c2c1,False,True,False
851,[*]CC(CCOC(=O)c1ccc(-c2ccc(C(=O)OC(=O)c3ccc(C([*])=O)cc3)cc2)c(Cl)c1)OC(=O)O[Na],True,True,False
852,[*]CCCOc1ccc(-c2ccc(OC(=O)OCCCCCCCCP(=O)(OC)C(=O)OC(C)=O)cc2)cc1)O[*],False,True,False
853,[*]CCP(C)(C)C1=CC(=O)N(c2ccc(C([*])=O)cc2)C(C)C1,True,True,False
854,[*]C[Se]CNC(=O)c1ccc(/N=C/C(=O)C(CCCCC([*])=O)=O)c2ccc(OCC)cc2)cc1,False,True,False
855,[*]COc1ccc(NC(=O)CCCCCCC(=O)OC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False
856,[*]CCCCC(=O)SOC(=O)C(Cc1ccc(O[*])cc1)NC(=O)OCC,True,True,False
857,[*]Oc1cc(C(=O)OC)cc(C(=O)c2ccc(Oc3ccc([*])cc3)cc2)c1CCCCCCCCC,True,True,False
858,[*]Oc1ccc(OC(=O)c2ccccc2CC(=O)OCCCCCCCCOc2ccc(C([*])=O)cc2)cc1,True,True,False
859,[*]CCc1ccc(Oc2ccc(C(=O)OCC(C)CCCCO[*])cc2)cc1C,True,True,False
860,[*]OC(=O)c1ccc(OCCCCOC(=O)c2ccc(NC(=O)Oc3ccc([*])cc3)cc2)cc1,True,True,False
861,[*]Oc1ccc(NC(=O)OCC(F)(F)C(F)(F)C(=O)OC(=O)OCCCCCCCCCC)cc1C([*])=O,True,True,False
862,[*]C1CCCN(C(=O)Nc2cc(C(=O)OCCCCCCCC)cc(N3C(=O)C([*])C3F)c2)C(F)(F)F)C1=O,False,True,False
863,[*]CCCCCCCC[Si]([*])(C)CCc1ccc(C(OC)S3CCCCC2)cc1,False,True,False
864,[*]CC(O)COC(=O)NCCCCCNC(=O)Nc1ccc(OCCOC(=O)NNC(=O)c2ccc([*])cc2)cc1,True,True,False
865,[*]O[Si](C)(C)Oc1ccc(C(OC(C)=O)c2ccc(OC(=O)CCCCc3ccc(-c4ccccc4)cc3)cc2)c(C(=O)O[*])c1,True,True,False
866,[*]Oc1ccc(NC(=O)[Si](C)(C)C(=O)NC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False
867,[*]CN([*])c1ccc(C(=O)C(C)(C)C)cc1,True,True,False
868,[*]C1=CC(C(=[*])Nc2ccc(C(=S)O)cc2)CC1,True,True,False
869,[*]C(=O)P(=O)(CCCCCCO)COC(=O)c1ccc(OC)c([*])c1,True,True,False
870,[*]C1NCC1CC(NC([*])=O)O[Si](C)(C)CC,True,True,False
871,[*]CCCCCC(=O)NCCCCCCOC(=O)P(=O)(Cl)OC(=O)C(=O)N[*],True,True,False
872,[*]CC(CCOC(=O)CCN([*])C)C(OC)c1ccccc1C,True,True,False
873,[*]Cc1ccc(OCCCCCC(=O)Nc2ccc(Cl)cc2)c(NC(=O)c2ccc(C([*])=O)cc2)c1,True,True,False
874,[*]C(=O)c1ccc(C(=O)Oc2ccc(-c3ccc(C4([*])OC(C)=O)cc4C3=O)cc2)c(C)c1,True,True,False
875,[*]CC([*])(C)C(=O)OCSCCOCCCCCCCCCCCCOCCO,True,True,False
876,[*]C[SH](C)([*])c1ccc(-c2ccccc2)cc1,True,True,False
877,[*]/C=C/c1ccc2c(c1)Oc1cc(/C=C/[Si](C)(C)c3ccc(O[*])cc3)c(C(C)C)cc1-2,True,True,False
878,[*]CC1CCCC(COC(=O)CCCCC(=O)Nc2ccc(C)cc2)C1OC(=O)S[*],True,True,False
879,[*]C1COC2C(=O)N(CC)CC1C(=O)N(C(C)(C)C)C(=O)CCCCCCCC1CC([*])=CC1C[N+](C)(C)C,False,True,False
880,[*]C1CCCC1CC[Si](C)(CCCCCCC)CS[*],True,True,False
881,[*]CCCCCCOC(=O)c1ccc(/C=C/CCCCC(=O)Nc2ccc([*])cc2)cc1C#N,True,True,False
882,[*]CC([*])(CC(=O)Oc1ccc(F)cc1)NC(=O)Cc1ccc(-c2ccc(-c3ccc([Si](F)(F)F)cc3)cc2)cc1,True,True,False
883,[*]CN(C(=O)OCC)c1ccc(C(C)(C)c2ccc(O[*])cc2)cc1[N+](F)(F)F,True,True,False
884,[*]CCCCCCCCCCCOC(=O)c1ccc(OCCCCCCCCOP(=O)(O)Oc2ccc(C(C)S[*])cc2)c(C)c1,True,True,False
885,[*]C=C(CCCCCOC(=O)c1c(Cl)cccc1Cl)CO[*],True,True,False
886,[*]Oc1ccc(C#CC#C)c(N2C(=O)c3cc4c(=O)n([*])c(=O)c4cc3C2=O)c1OCC,True,True,False
887,[*]/C=C/c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)OCCOC([*])=O)cc2)cc1,True,True,False
888,[*]CC([*])(C)C(=O)Oc1ccc(C2(c3ccc(S(C)(=O)=O)cc3)C(C)=C2C)cc1,True,True,False
889,[*]Oc1cccc(NC(=O)CCCCCCCCCCC(=O)NOC(=O)c2ccc(C(C)(C)c3ccc([*])cc3)cc2)c1,True,True,False
890,[*]CCOC(=O)C=Cc1ccc(NC(=O)CCCCCCCSC(=O)OCC(C)c2ccccc2O[*])cc1,True,True,False
891,[*]CCCCCCCc1ccc(CNC(=O)c2ccccc2N[*])cc1,True,True,False
892,[*]CP(=O)(CC(=O)OCCCCCCO[*])c1ccc(F)cc1,True,True,False
