sample_id,smiles,is_valid,is_unique,in_training_set,target_tg,sampling_temperature
589,[*]Cc1ccc(NC(=O)CCN2C(=O)c3ccc([*])cc3C2=CC(C)C)o1,True,True,False,600.0,0.8
590,[*]NC([*])(C)C(=O)c1ccc(C(=O)N=CC2CCCC(NC(=O)Cc3ccc(C#N)cc3)C2)cc1,True,True,False,600.0,0.8
591,[*]/C=C/c1ccc(/C=C/SC(=O)OCCC3([*])CC2)c(C)c1,False,True,False,600.0,0.8
592,[*]Oc1ccc(Oc2ccc3c(c2)c2cc([*])ccc2n2C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,False,True,False,600.0,0.8
593,[*]Oc1ccc(C(=O)NC(C)(C)CCOC(=O)c2ccc(N=C(CC)C(=O)O[*])cc2)cc1,True,True,False,600.0,0.8
594,[*]N=P([*])(C)C(=O)NCCCOCC(NCC(=O)/C=C/C#N)c1ccc(C(F)(F)F)cc1,True,True,False,600.0,0.8
595,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(/N=C/c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C(CCCCCCC)C2=O,True,True,False,600.0,0.8
596,[*]CCCCCCCCCCCO[Si](C)(C)CCCCc1ccc(-c2ccc(NC(=O)CCCCCC([*])=C(C)CC)cc2)cc1,True,True,False,600.0,0.8
597,[*]Oc1ccc(CCCCCCOCC)c([*])c1CCOCC[Na],True,True,False,600.0,0.8
598,[*][Se]c1cc([*])c(OC(F)(F)F)cc1C(C)(C)C,True,True,False,600.0,0.8
599,[*]Oc1c(CCCCCCCC)cc([*])cc1-c1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1F,True,True,False,600.0,0.8
600,[*]CC(CCCCCCCC(=O)Nc1ccc(OCC([*])[PH](=O)(=O)OC)cc1)C(C)CC,True,True,False,600.0,0.8
601,[*]Nc1ccc(Sc2ccc(-c3ccc(NC(=O)c4cc(C([*])=O)ccc4C)cc3)cc2)cc1,True,True,False,600.0,0.8
602,[*]CC(Oc1ccc(C(c2ccc(OC([*])(C)C#N)cc2)c2ccc(C(F)(F)F)cc2)cc1)C(F)(F)F,True,True,False,600.0,0.8
603,[*]Nc1cccc(NC(=O)OCCCCCCCCCCCCOc2ccc(-c3cc(C#Cc4ccc(Br)cc4)c(NC([*])=O)cc3C)cc2)c1,True,True,False,600.0,0.8
604,[*]Cc1ccc(N/C=C(\C)c2cc(OC(=O)c3ccc([2H])cc3)c(C([*])=O)cc2)cc1,True,True,False,600.0,0.8
605,[*]CCCCCCCCCOc1ccc(/C=C/c2ccc(N3C(=O)CC(CC([*])=O)C3=O)cc2)cc1,True,True,False,600.0,0.8
606,[*]NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)Nc3cccc(NC([*])=O)c3)cc1)C2=O,True,True,False,600.0,0.8
607,[*]Oc1ccccc1OC(=O)c1ccc(N([*])CC)cc1Oc1ccc(C(C)(C)C(F)(F)F)cc1,True,True,False,600.0,0.8
608,[*]CC(C)(C[*])C(C)(CCOCCCCCCCC)CSCCCC,True,True,False,600.0,0.8
609,[*]Cc1ccc(NC(=O)CCCCCCCC(=O)c2cccc(C(=O)NNC(=O)c3ccc(C([*])=O)cc3)c2)cc1,True,True,False,600.0,0.8
610,[*]OC(C)c1cccc(NC(=O)[Se]c2ccc(CCC([*])=O)cc2O)c1,True,True,False,600.0,0.8
611,[*]CC(C)C(=O)NC1CCCCCC1NC(=O)c1ccc(O[*])cc1,True,True,False,600.0,0.8
612,[*]/C=C/c1nc(-c2ccc(C#C[Si]([*])(C)C)cc2)cc(C)c1OCCc1ccccc1,True,True,False,600.0,0.8
613,[*]Oc1ccc2c(c1)C(=O)N(CCCCCCCCc1ccc(-c3ccc(C([*])=S)cc3)cc1)C2=O,True,True,False,600.0,0.8
614,[*]CC([*])C(=O)OCC[N+](C)(C)COc1ccc(C2(C)COC(=O)C2(C)C)cc1,True,True,False,600.0,0.8
615,[*]C(=O)C(CC([*])(C)C)c1ccc(OC(=O)CCCCCC)cc1,True,True,False,600.0,0.8
616,[*]/C=C/c1cc([*])cc(P(=O)(C)C(C)C)c1,True,True,False,600.0,0.8
617,[*]O[Si](C)(C)c1cc(NC(=O)OCCCC)c(/C=C/C([*])=O)cc1OC(C)(C)C,True,True,False,600.0,0.8
618,[*]CCCc1ccc(C(C)(C)c2ccc(/C=C/[Si](C)(C)PCC(=O)O[*])cc2)cc1,True,True,False,600.0,0.8
619,[*]COc1ccc(-c2ccc(SC(=O)CCCCCCC(=O)Nc3ccc(C)cc3)c(C(=O)OC([*])=O)c2)cc1,True,True,False,600.0,0.8
620,[*]C(=O)c1ccc(C(=O)OS(=O)(=O)c2ccc3c(c2))C(=O)N(c2cccc(N=[*])c2)C3=O)cc1,False,True,False,600.0,0.8
621,[*]CCCc1ccc(COc2ccc(/C(C)=N/c3ccccc3)c(C(=O)Oc3ccc([*])cc3)c2)cc1,True,True,False,600.0,0.8
622,[*]CC(O)COc1ccc(/C=N/c2ccc(SCOC(=O)c3cccc(O[*])c3)cc2)nc1Cl,True,True,False,600.0,0.8
623,[*]CC=CCCCCc1ccc(CC(=O)NNC(=O)c2ccc(OCCCCCCCCCCCC)c(C([*])=O)c2)cc1,True,True,False,600.0,0.8
624,[*]CC([*])(C)C(=O)Oc1ccc(N(C)CC(C)C#N)s1,True,True,False,600.0,0.8
625,[*]C(=S)N([*])C#C[Si](C)(C)C1CCCCCCC1C(=O)OC(=O)c1ccccc1,True,True,False,600.0,0.8
626,[*]CC([*])(C)C(=S)Nc1ccc(OC(=O)COc2ccc(C)cc2)cc1,True,True,False,600.0,0.8
627,[*]CCCCOCCCCCCC/C=C/c1ccc(O[*])c(CC)c1,True,True,False,600.0,0.8
628,[*]Oc1ccc(C(NC(=O)CCCCC([*])=O)c2ccccc2)cc1,True,True,False,600.0,0.8
629,[*]O[Si]([*])(C)C(=O)c1ccc(C(=O)OCC)cc1,True,True,False,600.0,0.8
630,[*]CC([*])(C)C(=O)OCCOC1CCC2CCC2C1OCCCCCCCCOc1ccc(c2)cc1,False,True,False,600.0,0.8
631,[*]Oc1ccc(-c2ccc(SC(=O)c3ccc(C#Cc4ccc([Si](C)(C)c5ccc([*])cc5)cc4)c(C)c3)cc2Cl)cc1,True,True,False,600.0,0.8
632,[*]/C=C/C(=O)NCCCCCCCCOCC(=O)N(C)c1ccc(O[*])c(C(=O)O)c1,True,True,False,600.0,0.8
633,[*]CC(C#N)(C(=O)OCCCCCCCCCC)c1ccccc1/N=N/c1ccc(C([*])=O)c(S(=O)(=O)OC)c1,True,True,False,600.0,0.8
634,[*]CC[Sn](C)CCNC(=O)NC([*])C,True,True,False,600.0,0.8
635,[*]C(C=C)C([*])(C)C(=O)Oc1ccc(-c2cccc(Cc3ccccc3)c2)cc1,True,True,False,600.0,0.8
636,[*]CCOc1cccc(C(=O)OCC2(F)C([*])(C)C2=O)c1,True,True,False,600.0,0.8
637,[*]CCCCC(CCCC)(CCCCCCc1ccc(-c2ccc([N+]([*])(C)C)cc2)cc1)C(=O)OCC(C)(C)C,True,True,False,600.0,0.8
638,[*]/C(I)=C/c1ccc(C(=O)NC2CCCCCCCC2)cc1[*],True,True,False,600.0,0.8
639,[*]Nc1ccc(NC(=[*])C(C)=Nc2ccc(/N=C/c3ccc([N+](C)(C)C)cc3)cc2)cc1,True,True,False,600.0,0.8
640,[*]Oc1ccc(C(CCCCCCCCCCCC)c2ccc(OC(=O)C(C)S([*])(=O)=O)cc2)cc1,True,True,False,600.0,0.8
641,[*]O[Si]([*])(CCC)OCCCCCCCSCCOCc1ccccc1,True,True,False,600.0,0.8
642,[*]CC([*])NC(C)c1ccc(F)cc1,True,True,False,600.0,0.8
643,[*]CCCCOC(=O)Cc1ccc(C(CC([*])=O)CCCCCC)cc1,True,True,False,600.0,0.8
644,[*]O[Si]([*])(C)CCCOC(=O)c1cc(OC(=O)CCC(F)(F)C(F)(F)F)cc(Oc2ccc(C(F)(F)F)cc2)c1CCCCCCCC,True,True,False,600.0,0.8
645,[*]NC(=O)c1ccc(/N=C/c2ccc(CC(=O)Oc3ccc([*])cc3)cc2)cc1,True,True,False,600.0,0.8
646,[*]NC(CCCCOCCOCCO)C(=O)CCCCCCC(=O)O[Si](C)(C)C([*])C,True,True,False,600.0,0.8
647,[*]C(=O)OCCCCCCOP(=O)(NC(=O)OC)c1ccc(OC(=O)c2ccc(C(=O)OC([*])=O)cc2)cc1,True,True,False,600.0,0.8
648,[*]CC(C)NC(=O)CCc1ccc(-c2ccc(CS(=O)(=O)CCC/C=C/c3ccc(N[*])cc3C)cc2)c(C)c1,True,True,False,600.0,0.8
649,[*]C#Cc1cc(C([*])CCCC[N+](C)(C)C)ccc1OC,True,True,False,600.0,0.8
650,[*]C=P(c1ccccc1)(OC)C([*])(O)Br,True,True,False,600.0,0.8
651,[*]CC([*])C(=O)OCCCCCCOC(=O)c1ccc(C(C)=O)cc1-c1c(C(C)(C)CCCCCC)cc(C)cc1,True,True,False,600.0,0.8
652,[*]Nc1cc([*])c(I)cc1-c1ccc(OCC(Oc2ccc(CC(C)C)cc2)C(C)C)cc1,True,True,False,600.0,0.8
653,[*]CC([*])CCOc1cc(C(=O)Oc2ccc(CCCCCCc3ccc([N+](=O)[O-])cc3)cc2)ccc1O,True,True,False,600.0,0.8
654,[*]CC(C)(COC(=O)C=CCC(=O)O[*])c1ccccc1,True,True,False,600.0,0.8
655,[*]/C=C/CCCCCCCCCOc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(/N=N/c4ccc([*])cc4C)cc3)cc1)C2=O,True,True,False,600.0,0.8
656,[*]COCCCc1ccc(COc2ccc(/C=C/C(=O)Nc3ccc(C(=O)O[*])cc3)cc2)cc1,True,True,False,600.0,0.8
657,[*]CCC(C)(C)COC(=O)NCCCCCCC[Sn](C)(C)Cc1ccc(C(=O)N[*])cc1,True,True,False,600.0,0.8
658,[*]CC(C)CC(=O)OC(=O)c1ccc(C(=O)CO[*])cc1,True,True,False,600.0,0.8
659,[*]Cc1ccc(S(=O)(=O)COC(=O)CCCCCCCCC(=O)NNC(=O)C(=O)N[*])o1,True,True,False,600.0,0.8
660,[*]Cc1ccc(S(=O)(=O)c2ccc([*])cc2)c(N)c1,True,True,False,600.0,0.8
661,[*]CC(O)CCCCCOc1ccc(-n2on2-c2ccc(OCC([*])CCCCCCCCCCC)cc2)c(C(=O)O)c1,True,True,False,600.0,0.8
662,[*]Cc1cc(OC[Si](C)(C)C)c([*])cc1COC(C)=O,True,True,False,600.0,0.8
663,[*]Cc1ccc(CNC(=O)C([*])=NCCCCCCCC(C)CC)cc1,True,True,False,600.0,0.8
664,[*]CC(C)(C=C)C(=O)NC([*])=O,True,True,False,600.0,0.8
665,[*]Cc1ccc(C(=O)NCCCCCCCN2C(=O)c3cc4c(cc3C2=O)C(=O)N(c2cc([*])ccc2N4)C3=O)c(O[Si](C)(C)C)c1,False,True,False,600.0,0.8
666,[*]CC1(C)CC(CN(C(=O)OCC[Si](C)(C)C(=O)O[*])CCCCCC)C1,True,True,False,600.0,0.8
667,[*]CC(Oc1ccc(C(=O)OC)cc1)N1C(=O)c2cccc(O[*])c2C1=O,True,True,False,600.0,0.8
668,[*]CCCP(CCCCCC)C(=O)Nc1cc(I)cc(NC(=O)O[*])c1,True,True,False,600.0,0.8
669,[*]/C=C/c1ccc(-c2cc(OCCCCCCCC)cc(/C=C(\C)c3ccc([*])cc3)c2)cc1/N=N/c1ccc([2H])cc1,True,True,False,600.0,0.8
670,[*]CCCCCCCc1ccc(NC(=O)c2ccc(C)c(C([*])=O)c2)cc1,True,True,False,600.0,0.8
671,[*]NC(C)C(=O)Oc1ccc(OC(=O)NCCCC/C=C/NC([*])=O)cc1,True,True,False,600.0,0.8
672,[*]CC([*])(C=CC)C(=O)Cc1ccc(C(F)(F)C(F)(F)F)cc1,True,True,False,600.0,0.8
673,[*]CCCCCOc1ccc(C(=O)Sc2ccc(NC([*])=O)c(C[Si](C)(C)C)c2)cc1,True,True,False,600.0,0.8
674,[*]CC([*])c1ccc(C([2H])(C(F)(F)F)C(=O)Oc2ccc(OC)cc2)cc1,True,True,False,600.0,0.8
675,[*]c1ccc(-c2ccc(-c3ccc([SiH](=O)N([*])C(C)(C)C)cc3)cc2)c(S(=O)(=O)O)c1,True,True,False,600.0,0.8
676,[*]C(=O)Nc1ccc(-c2ccc(C(=O)NNC(=O)OCCCCOC([*])=O)cc2)cc1,True,True,False,600.0,0.8
677,[*]c1ccc(C([*])(C(F)(F)F)c2ccc(F)cc2)c(S(F)(F)F)c1,True,True,False,600.0,0.8
678,[*]CCC(=O)NC[Si](C)(CC)C([*])=O,True,True,False,600.0,0.8
679,[*]Oc1ccc(NC(=O)c2cc(C(=O)O)c(C)c(N[Si]([*])c3ccc(C)cc3)c2)cc1,True,True,False,600.0,0.8
680,[*]Oc1ccc(C(=O)NNC(=O)c2ccc(OC(=O)COc3cnc([*])cc3)cc2)cc1SCCCCC,True,True,False,600.0,0.8
681,[*]CC([*])(F)Oc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1,True,True,False,600.0,0.8
682,[*]CCCCCC(=O)NSc1ccc(CCCCCCCCCCCCNC(=O)C(=O)NCCCCN[*])cc1,True,True,False,600.0,0.8
683,[*]CCCCCCNC(=O)CCCCS(=O)(=O)c1ccc(C(=O)NCCCCCSCCCNC(=O)CCCCCCC(=O)c2sc([*])c2CC)cc1,False,True,False,600.0,0.8
684,[*]CC(CCC)c1ccc(CN=C(c2ccc(C([*])CC)cc2)S(=O)(=O)c2ccccc2)cc1,True,True,False,600.0,0.8
685,[*]CC([*])C(=O)OCC/C=C/CCC[Si](C)(C)COc1ccc(-c2ccc(C)cc2)cc1,True,True,False,600.0,0.8
686,[*]C([*])c1cc(C)cc(-c2c(O)cc(Br)cc2)c1,True,True,False,600.0,0.8
687,[*]Oc1ccccc1/N=C/NC(=O)C1C(=O)N(c2ccc(C3([*])CC3=O)cc2)CC1,True,True,False,600.0,0.8
688,[*]C[Si](C)(C)CCCc1ccc(CS(=O)(=O)NC([*])=O)cc1,True,True,False,600.0,0.8
689,[*]C)CC)c1ccc(OCCCCCCNC(=O)C2COCC(COC(=O)N[*])C2)cc1,False,True,False,600.0,0.8
690,[*]CC(C)COc1ccc(OCCOC(=O)c2ccc(N[*])cc2)cc1,True,True,False,600.0,0.8
691,[*]CC=CC(CC(=O)OCCCCCCCC)SN[*],True,True,False,600.0,0.8
692,[*]C=CCOCCC(=O)Nc1ccc(SSC([*])=O)cc1,True,True,False,600.0,0.8
693,[*]CC([*])(C)P(=O)(CI)OCCCOCC#C,True,True,False,600.0,0.8
694,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)c2ccccc2-c2ccccc2)c(Br)c1,True,True,False,600.0,0.8
695,[*]C(=O)N(CC)c1ccc(C(=O)OCCOC(=O)c2ccc([*])cc2S(=O)(=O)O)cc1,True,True,False,600.0,0.8
696,[*]CC([*])(C)C(=O)OCCOc1ccc(C(c2ccc([N+](=O)[O-])cc2)C(=O)c2ccc(OC(C)(C)C#N)cc2)cc1,True,True,False,600.0,0.8
697,[*]CCCCCCCOC(=O)C(F)(F)CCCCC(=O)N=C([*])C,True,True,False,600.0,0.8
698,[*]CC(=O)CCNC(=O)Pc1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,True,True,False,600.0,0.8
699,[*]CC([*])c1cc(OC(=O)CCC(=O)C(=O)NCCCCCCCCc2ccc(F)cc2)ccc1OC,True,True,False,600.0,0.8
700,[*]/C=C/C(C)(C)C(=O)NP(=O)(Cl)c1cccc(O[*])c1,True,True,False,600.0,0.8
701,[*]CCCP([*])(C)C(=O)OCc1ccc(/N=C/c2cccc(F)c2)cc1,True,True,False,600.0,0.8
702,[*]CCCCCCC(=O)Nc1ccc(S(=O)(=O)C(=O)c2ccc(O[*])cc2)cc1,True,True,False,600.0,0.8
703,[*]Cc1ccc([Si](C)(C)NC(=O)N[*])nc1,True,True,False,600.0,0.8
704,[*]Cc1cc(C)c(CCNC([*])=O)c(CCC(C)C)c1,True,True,False,600.0,0.8
705,[*]CCCCCCCCCCCOC(=O)NC[Si](C)(C)Oc1cc(OCC)cc(C(=O)NCCC(=O)c2ccc(O[*])c(C)c2)c1,True,True,False,600.0,0.8
706,[*]c1ccc(S(=O)(=O)c2ccc(OCC(=O)Nc3nc4ccc(S([*])(=O)=O)cc4)cc3Cl)c(C#CC)c2)c(C#N)c1,False,True,False,600.0,0.8
707,[*]Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)cc1,True,True,False,600.0,0.8
708,[*]Cc1ccc(C(=O)NCCCCCCSCCNC(=O)c2ccc(Sc3ccc(N=[*])cc3)cc2)cc1,True,True,False,600.0,0.8
709,[*]CC(C)OC(=O)CCCCC(=O)NCC[*],True,True,False,600.0,0.8
710,[*]Oc1ccc(/C=N/c2ccc(OCC(C)OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1C(=O)Oc1ccc(C(F)(F)F)cc1,True,True,False,600.0,0.8
711,[*]CC([*])N(C)c1ccc(C(=O)c2ccc(-c3ccc(C(=O)O)cc3)cc2)c(S(=O)(=O)CC(C)(C)C)c1,True,True,False,600.0,0.8
712,[*]C(=O)NC1CCC(c2ccccc2)NC(=O)CCCCCCCCCCCCCC([*])C=Cc2ccc(F)cc2C1=O,True,True,False,600.0,0.8
713,[*]/C=N/c1ccc(OCCCCCCCCNC(=O)CCc2ccc(N([*])c3ccccc3C)s2)cc1,True,True,False,600.0,0.8
714,[*]Cc1ccc(CC(=[*])C(=N)CC=C)nc1,True,True,False,600.0,0.8
715,[*]CC([*])(C)CON1C(=O)c2ccc(C(F)(F)F)cc21,True,True,False,600.0,0.8
716,[*]c1ccc(OCC(C)C(=O)Oc2ccc3c(c2)C(=O)N([*])C3=O)cc1,True,True,False,600.0,0.8
717,[*]CC(C#CC([*])=O)c1ccccc1-c1ccc(C)cc1,True,True,False,600.0,0.8
718,[*]C(=O)Oc1cc(OC(=O)c2ccc(OCCCCCCOc3ccc([*])cc3)cc2)cc(C(=O)OCCOC)c1,True,True,False,600.0,0.8
719,[*]CC([*])(C)C(=O)Oc1ccc(/N=N/c2ccc(-c3ccccc3)cc2)c(C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)c1,True,True,False,600.0,0.8
720,[*]NCCCCCCCCCCNC(=O)c1cccc(OC(=O)CCc2ccc(C([*])=O)cc2)c1,True,True,False,600.0,0.8
721,[*]CC(C)C1CC(C(=O)NCCNC(=O)c2ccc(O[*])cc2)C1=O,True,True,False,600.0,0.8
722,[*]CCC1CC([*])C1C(=O)N(CCc1ccc(N)cc1)SSSSc1ccccc1,True,True,False,600.0,0.8
723,[*]Oc1ccc(C(C)(CCCC)c2ccc(O[Si](C)(C)CCCCCCCCc3ccc(Oc4cc(C([*])=O)ccc4)cc3)cc2)cc1,True,True,False,600.0,0.8
724,[*]CC(CCCCCCOc1ccc(C(=O)NCC(=O)Nc2ccc(O[*])cc2)cc1)C(C)C,True,True,False,600.0,0.8
725,[*]CNC(=O)c1cc(NC(=O)N=C(C)CCCCN2C(=O)c3ccc(C(=O)Oc4ccc([*])cc4)cc3C2=O)ccc1,True,True,False,600.0,0.8
726,[*]NC(=NC[Si](C)(C)CCC)C([*])=O,True,True,False,600.0,0.8
727,[*]CCCCCCO[Si](C)(C)c1ccc(NC(=O)c2ccc3c(c2)C3([*])CCO3)cc1,False,True,False,600.0,0.8
728,[*]NCCOc1ccc(CNC(=O)S[*])c2ccc([N+](=O)[O-])cc2)cc1,False,True,False,600.0,0.8
729,[*]CCCCCCCOC(C)CCCCCCc1ccc(C(c2ccccc2)C(=O)O[*])cc1,True,True,False,600.0,0.8
730,[*]Cc1ccc([Si]([*])(C)c2cccc(N(C)C)c2)cc1,True,True,False,600.0,0.8
731,[*]CC([*])(OC(=O)c1ccc(F)cc1)c1ccccc1C(=O)Nc1ccc(OC)c(C)c1,True,True,False,600.0,0.8
732,[*]CCC(=O)NCOC(=O)CCCCCCCCC(=O)Nc1ccc(OCC(=O)O[*])cc1,True,True,False,600.0,0.8
733,[*]Oc1ccc(/C=C/C(=O)c2ccc(C(=O)Nc3ccc([*])cc3)cc2)c(OC)c1,True,True,False,600.0,0.8
734,[*]Cc1ccc(NC(=O)/C=C/c2ccc(OCCCCCC([*])=O)cc2-c2ccccc2)cc1,True,True,False,600.0,0.8
735,[*]C1CN(CCOc2ccc3cc(c2=O)N(C(=[*])c2ccc([Si](C)(C)C)cc2)C3=O)CC1OCCOCCOC,True,True,False,600.0,0.8
736,[*]Oc1ccc(/C=C/c2ccc(OC([*])=O)c(S(=O)(=O)OCCCCCCCCCCCCCC(C)(C)C)c2)cc1,True,True,False,600.0,0.8
737,[*]OC(=O)c1ccc([Si]([*])(C)C)cc1NC(=O)Oc1ccc(NC(=O)Oc2ccc(-c3ccc(F)cc3)cc2)cc1,True,True,False,600.0,0.8
738,[*]CCCCOC(=O)OCC(F)(F)C(F)(F)C(F)(F)CO[*],True,True,False,600.0,0.8
739,[*]CCC(C)NCC1CCN([*])C1C#CCOc1c(C)cc(C#N)cc1C,True,True,False,600.0,0.8
740,[*]CC([*])(C)C(=O)NCC[Sn](C)(C)CCOC,True,True,False,600.0,0.8
741,[*]COc1ccc(CN(C)C(=O)CCCOC(=O)c2ccc(NC([*])=O)c(-c3ccc(C)cc3)c2)cc1,True,True,False,600.0,0.8
742,[*]c1ccc(NC(=O)CCCCCCCCC(=O)N(CCCCCC)c2ccc(NC([*])=O)s2)cc1,True,True,False,600.0,0.8
743,[*]CC([*])(C)C(=O)Oc1ccc(/N=N/c2cccc(C(C)(C)C)c2)cc1,True,True,False,600.0,0.8
744,[*]/C=C/CCOC(=O)CCCCCCP(=O)(CCCCCCCCCC(=O)O[*])c1ccccc1,True,True,False,600.0,0.8
745,[*]C=Cc1ccc(-c2ccc(NC(=O)C3CC(CC([*])=O)CC3)cc2)cc1,True,True,False,600.0,0.8
746,[*]C/C=C/C=C/P(=O)(O[*])c1cccc(C(=O)NCCN2CCC(C)CC2)c1,True,True,False,600.0,0.8
747,[*]Oc1ccc(OC(=O)NCc2ccc(C#N)cc2)c(C([*])=O)c1,True,True,False,600.0,0.8
748,[*]C#CC(C)c1cc(Br)c(OCC[Fe](=O)c2ccc3c(c2)c2cc([*])ccc2OC)cc1,False,True,False,600.0,0.8
749,[*]CCCCCCCc1ccc(-c2ccc(N3C(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,True,True,False,600.0,0.8
750,[*]CC([*])=O)/C=C/C(=O)NNC(=O)c1ccc(/C=N/c2ccc(SC)cc2)cc1,False,True,False,600.0,0.8
751,[*]CCCCOc1ccc(CCCCCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,True,True,False,600.0,0.8
752,[*]C=C(CC)C(=O)C1C(=O)N(C)CC1[*],True,True,False,600.0,0.8
753,[*]CC([*])(C)C(=O)c1cc(OCCCCCCCC)ccc1-c1ccc(C(C)(C)C)cc1,True,True,False,600.0,0.8
754,[*]Oc1ccc(C(=O)c2ccc(-c3ccc([*])cc3)cc2OCCCCCCCC)cc1,True,True,False,600.0,0.8
755,[*]CC([*])(C)C(=O)Oc1ccc(C(O)(CCCC)C(=O)OCCCCCCCCCCOC(=O)c2ccc(OCC)cc2)cc1,True,True,False,600.0,0.8
756,[*]CC([*])[Se]C(=O)OCCCCNC(=O)/C=N/c1ccc(I)cc1,True,True,False,600.0,0.8
757,[*]CCCCCCCCOC(=O)NCC#Cc1ccc([*])c(-c2ccccc2)c1CC,True,True,False,600.0,0.8
758,[*]Oc1ccc(/C(C)=C/c2ccc(OC(=O)C(C#CC)(C)C#CC#CCCCCCCCOC(=O)c3ccc([*])cc3)cc2)cc1,True,True,False,600.0,0.8
759,[*]CCCCCCOc1ccc(NC(=O)CCC(CC[*])CCCC)cc1,True,True,False,600.0,0.8
760,[*]NCC(=O)Nc1ccc(C(=O)NNC(=O)c2ccc(OCCCCc3ccc([*])cc3)cc2)cc1,True,True,False,600.0,0.8
761,[*]CCCCCCOc1ccc(CC(=O)OCCCCCCOc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,True,True,False,600.0,0.8
762,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)CN3C(=O)c4cccc(NC(=O)c5ccc([*])cc5C4=O)c3)cc2C)cc1,True,True,False,600.0,0.8
763,[*]O[Si]([*])(C)OCCC(=O)OCc1cc(OC)c(C(=O)O)cc1C,True,True,False,600.0,0.8
764,[*]c1ccc(N(C)C(=O)OCCCCCCCc2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)cc1,True,True,False,600.0,0.8
765,[*]CC(C)(C)COC(=O)c1ccc(NC(=O)OCCCCCCCCCCOc2ccc(-c3nnc(C([*])=O)cc3)cc2)cc1,True,True,False,600.0,0.8
766,[*]C1=CC=C(c2ccc(N(c3ccccc3)c3ccc(C(=O)NCC([*])=O)cc3)cc2)C1C#N,True,True,False,600.0,0.8
767,[*]C/C=C/CCCCCCCCC(NC(=O)C(CCCCCC)N)C(=O)N[*],True,True,False,600.0,0.8
768,[*]CN([*])C(=O)OC(C)(CC(C)C)C(F)(F)F,True,True,False,600.0,0.8
769,[*]Nc1ccc(-c2ccc(NC(=O)NNC([*])=Cc3ccccc3)cc2)cc1OC#N,True,True,False,600.0,0.8
770,[*]CC([*])(C)C(=O)NC(CCCCC)CCNC(=O)c1ccc2ccccc2c1,True,True,False,600.0,0.8
771,[*]CNc1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(OCC(=O)N[*])cc2)cc1,True,True,False,600.0,0.8
772,[*]C/C=C/c1ccc(-c2ccc(C3([*])c4ccc(I)cc4)cc3CCCCC)cc2)cc1,False,True,False,600.0,0.8
773,[*]Nc1ccc(C=Cc2ccc3c(c2)c2cc(C([*])(C)C)ccc2c2=O)cc1,False,True,False,600.0,0.8
774,[*]CC([*])(C)C(=O)Oc1ccc(OC3CCCCCC3Cl)cc2OCC(F)(F)COc2ccccc2)cc1,False,True,False,600.0,0.8
775,[*]CC([*])(C)C(=O)OCCOC(O)COc1ccc([Si](C)(C)OCC)cc1,True,True,False,600.0,0.8
776,[*]CCCC(C)(C(=O)CCCCNC(=O)NCc1ccc(CCCCCCCC(=O)O[*])cc1)C(=O)OCC(F)(F)F,True,True,False,600.0,0.8
777,[*]c1ccc2nc(-c3ccc(OCc4ccc5c(c4)C(=O)N([*])C5=O)cc3)ccc2n1c1ccccc12,False,True,False,600.0,0.8
778,[*]Cc1ccc(NSCCCC(=O)N2CC([*])(C)C2)cc1,True,True,False,600.0,0.8
779,[*]/C=C/CC(CCCC)(CCCCCC)C(=O)OCCOC(=O)c1ccc(NC(=O)/C=C/c2ccc(N=[*])cc2)cc1,True,True,False,600.0,0.8
780,[*]CCOCCOCCOc1ccc(/C=C/CCCCNC(=O)c2ccc(/C=C/c3ccc(C(=O)OCCCCCCCCOC([*])=O)cc3)cc2)cc1,True,True,False,600.0,0.8
781,[*]Cc1ccc(COC(=O)c2ccc(P(=O)(CCC([*])=O)c3ccc(C#N)cc3)cc2)cc1,True,True,False,600.0,0.8
782,[*]Oc1ccc(C(c2ccc(OC(=O)/C=C/c3ccc(C([*])=O)cc3)cc2)c2cc(C)c(Br)cc2)cc1F,True,True,False,600.0,0.8
783,[*]CCCCCP(=CN[*])c1cc(OCCCCCCCC)ccc1COCC[N+](=O)[O-],True,True,False,600.0,0.8
784,[*]CCC(C)(C)C(=[*])Cc1ccc(C(=O)O)cc1,True,True,False,600.0,0.8
