sample_id,smiles,is_valid,is_unique,in_training_set,target_tg,sampling_temperature,pred,test_smiles,nn_similarity,nn_train_index,nn_train_smiles,similarity_bin
2993,[*]CC([*])(C)C(=O)Oc1ccc(C2(C)CCCOC2)cc1O,True,True,False,500.0,0.5,407.6958312988281,[*]CC([*])(C)C(=O)Oc1ccc(C2(C)CCCOC2)cc1O,0.44642857142857145,1496.0,[*]CC([*])(C)C(=O)Oc1ccc(C)cc1C,low
2995,[*]CC(N[*])c1ccc(OC(=O)COCC[N+](F)(F)C(F)(F)F)cc1,True,True,False,500.0,0.5,300.8961486816406,[*]CC(N[*])c1ccc(OC(=O)COCC[N+](F)(F)C(F)(F)F)cc1,0.3939393939393939,3147.0,[*]Cc1ccc(OC(=O)COCCOCC(=O)Oc2ccc(CC(=O)NC([*])C(=O)OCC)cc2)cc1,low
2996,[*]CC(=O)Nc1ccc(CCCNC(=O)C([*])OC)cc1,True,True,False,500.0,0.5,433.822509765625,[*]CC(=O)Nc1ccc(CCCNC(=O)C([*])OC)cc1,0.43636363636363634,1055.0,[*]CC(=O)NCCCCCCNC(=O)CCc1ccc(C([*])C)cc1,low
2997,[*]c1ccc(O[SiH](C)CCCCCC([*])(CSBr)C(=O)Cl)cc1,True,True,False,500.0,0.5,309.6627502441406,[*]c1ccc(O[SiH](C)CCCCCC([*])(CSBr)C(=O)Cl)cc1,0.36065573770491804,6086.0,[*]c1ccc(OC(=O)SCCCCCCSC(=O)Oc2ccc(C([*])(C)C)cc2)cc1,low
2998,[*]OC(=O)c1ccc(/C(C)=N/c2ccc(N([*])CCNC(=O)c3ccc([N+](=O)[O-])cc3-c3ccc(F)cc3)cc2)cc1,True,True,False,500.0,0.5,408.44140625,[*]OC(=O)c1ccc(/C(C)=N/c2ccc(N([*])CCNC(=O)c3ccc([N+](=O)[O-])cc3-c3ccc(F)cc3)cc2)cc1,0.37373737373737376,2679.0,[*]CCOC(=O)c1ccc(C(=O)OCCN([*])c2ccc(/N=N/c3ccc(-c4nc5ccc([N+](=O)[O-])cc5n4CC)cc3)cc2)cc1,low
2999,[*]CC([*])OCC[Si](C)(C)Oc1ccc(C=O)cc1-c1ccc(OC(=O)CCCCCCS(=O)(=O)OC)cc1,True,True,False,500.0,0.5,359.4174194335937,[*]CC([*])OCC[Si](C)(C)Oc1ccc(C=O)cc1-c1ccc(OC(=O)CCCCCCS(=O)(=O)OC)cc1,0.32941176470588235,1640.0,[*]CC([*])C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,low
1,[*]CCCCCOC(=O)c1ccc(Nc2ccc(C(=O)/C=C/C3CCCCCN4C(=O)c5cccc(C([*])=O)c5C4)cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]CCCCCOC(=O)c1ccc(Nc2ccc(C(=O)/C=C/C3CCCCCN4C(=O)c5cccc(C([*])=O)c5C4)cc3)cc2)cc1,,,,invalid
6,[*]CC([*])(C)C(=O)Oc1ccc(C2(c3ccccc3)OCCCCCC)cc2ccccc12,False,True,False,350.0,0.5,,[*]CC([*])(C)C(=O)Oc1ccc(C2(c3ccccc3)OCCCCCC)cc2ccccc12,,,,invalid
9,[*]CC(c1ccc(C(=O)NC(=O)CCCCOC(=O)c2ccc(C(=O)N([*])C)cc2)c2cccc(C#N)c2)cc1,False,True,False,350.0,0.5,,[*]CC(c1ccc(C(=O)NC(=O)CCCCOC(=O)c2ccc(C(=O)N([*])C)cc2)c2cccc(C#N)c2)cc1,,,,invalid
12,[*]c1ccc2c(c1)C(=[*])N(CCCCCC)CCOc1ccc(C=C)cc1,False,True,False,350.0,0.5,,[*]c1ccc2c(c1)C(=[*])N(CCCCCC)CCOc1ccc(C=C)cc1,,,,invalid
14,[*]CCN([*])C(=O)c1cc(OC)cc(N2C(=O)c3ccc(-c4ccc(N(C)CC)cc4C)cc3)cc2)c1,False,True,False,350.0,0.5,,[*]CCN([*])C(=O)c1cc(OC)cc(N2C(=O)c3ccc(-c4ccc(N(C)CC)cc4C)cc3)cc2)c1,,,,invalid
23,[*]c1ccc(OCCOc2ccc(C(=O)c3ccc4c(c3)c4ccc([*])cc4n3)cc2)cc1,False,True,False,350.0,0.5,,[*]c1ccc(OCCOc2ccc(C(=O)c3ccc4c(c3)c4ccc([*])cc4n3)cc2)cc1,,,,invalid
41,[*]CCC([*])(CCCCCC)C(=O)OCCN1C(=O)OC)c1Cl,False,True,False,350.0,0.5,,[*]CCC([*])(CCCCCC)C(=O)OCCN1C(=O)OC)c1Cl,,,,invalid
46,[*]CC(F)(F)C(OC(=O)OCCCCCCOC(=O)Nc1ccc(C(=O)OC)cc1)C1C(=O)OC2(CCCNC(=O)O[*])C3CCC221,False,True,False,350.0,0.5,,[*]CC(F)(F)C(OC(=O)OCCCCCCOC(=O)Nc1ccc(C(=O)OC)cc1)C1C(=O)OC2(CCCNC(=O)O[*])C3CCC221,,,,invalid
47,[*]Nc1cccc(OCCOC(=O)c2ccc([*])cc2)c(-c2ccc(/N=N/c3ccc(-c4ccc(OCCCCCCC)cc4)cc3)cc2)c1,False,True,False,350.0,0.5,,[*]Nc1cccc(OCCOC(=O)c2ccc([*])cc2)c(-c2ccc(/N=N/c3ccc(-c4ccc(OCCCCCCC)cc4)cc3)cc2)c1,,,,invalid
53,[*]C[N+]([*])(C)Cc1cc(OC(=O)c2ccc3ccc(CCCCC(=O)Oc4ccc(Cl)cc4)cc3)cc2C1=O,False,True,False,350.0,0.5,,[*]C[N+]([*])(C)Cc1cc(OC(=O)c2ccc3ccc(CCCCC(=O)Oc4ccc(Cl)cc4)cc3)cc2C1=O,,,,invalid
64,[*]CCCCCOC(=O)c1cc(/C=N/CCCCCN2C(=O)OCCC2CC2)C(=O)O[*])cc1,False,True,False,350.0,0.5,,[*]CCCCCOC(=O)c1cc(/C=N/CCCCCN2C(=O)OCCC2CC2)C(=O)O[*])cc1,,,,invalid
65,[*]C=Cc1ccc(C#Cc2ccc(OC)cc2)c(N2C(=O)c3cc([*])ccc3OCCCC)c1,False,True,False,350.0,0.5,,[*]C=Cc1ccc(C#Cc2ccc(OC)cc2)c(N2C(=O)c3cc([*])ccc3OCCCC)c1,,,,invalid
66,[*]CC([*])(C)C(=O)Nc1ccc(-n2oc2-c2ccc(CCCCCCC)cc2C)c(N2C(=O)O[Si](C)(C)C)c1,False,True,False,350.0,0.5,,[*]CC([*])(C)C(=O)Nc1ccc(-n2oc2-c2ccc(CCCCCCC)cc2C)c(N2C(=O)O[Si](C)(C)C)c1,,,,invalid
75,[*]CCOCC(CCCCCCCOC(=O)c1ccc(CCNCC([*])=O)c(-c2ccc(OCCCCCC)cc2)c1)C2,False,True,False,350.0,0.5,,[*]CCOCC(CCCCCCCOC(=O)c1ccc(CCNCC([*])=O)c(-c2ccc(OCCCCCC)cc2)c1)C2,,,,invalid
83,[*]NC(=O)CCCCC(c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)(C([*])([2H])C)c2ccccc2)cc1)c1ccc(C(C)(C)C)cc1,False,True,False,350.0,0.5,,[*]NC(=O)CCCCC(c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)(C([*])([2H])C)c2ccccc2)cc1)c1ccc(C(C)(C)C)cc1,,,,invalid
86,[*]CC([*])(C)C(=O)OC=CCCCCCC(=O)N(C)c1ccc(C2CCC2C2C1)cc1,False,True,False,350.0,0.5,,[*]CC([*])(C)C(=O)OC=CCCCCCC(=O)N(C)c1ccc(C2CCC2C2C1)cc1,,,,invalid
96,[*]Cc1ccc(OCCCN2C(=O)CCc3ccc(CSCCCC(=O)N[*])cc3)c(C2)cc1,False,True,False,350.0,0.5,,[*]Cc1ccc(OCCCN2C(=O)CCc3ccc(CSCCCC(=O)N[*])cc3)c(C2)cc1,,,,invalid
106,[*]CC(Oc1ccc(CCCCc2ccc(NC(=O)c3ccc(OC)cc3)cc2)c(O[*])c1O,False,True,False,350.0,0.5,,[*]CC(Oc1ccc(CCCCc2ccc(NC(=O)c3ccc(OC)cc3)cc2)c(O[*])c1O,,,,invalid
111,[*]C=Cc1cc(OC)c([*])c2ccc(CCCC(=O)NC(C)CCOc3ccc([N+](=O)[O-])cc3)cc2c1C,False,True,False,350.0,0.5,,[*]C=Cc1cc(OC)c([*])c2ccc(CCCC(=O)NC(C)CCOc3ccc([N+](=O)[O-])cc3)cc2c1C,,,,invalid
113,[*]/C=C(/[*])C(=O)Oc1ccc(N2C(=O)c3cc(OCCCCCCCCCC)ccc3C(=O)OC)c(C=O)c2)cc1Br,False,True,False,350.0,0.5,,[*]/C=C(/[*])C(=O)Oc1ccc(N2C(=O)c3cc(OCCCCCCCCCC)ccc3C(=O)OC)c(C=O)c2)cc1Br,,,,invalid
114,[*]Oc1cc(OC2=O)c(C(c3ccc(OC([*])=O)cc3)c3ccc(S(=O)(=O)Oc4ccc(C#N)cc4)cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]Oc1cc(OC2=O)c(C(c3ccc(OC([*])=O)cc3)c3ccc(S(=O)(=O)Oc4ccc(C#N)cc4)cc3)cc2)cc1,,,,invalid
115,[*]Cc1ccc(CCOC(=O)c2ccccc2[N+](=O)(O)c2ccc(C(=O)OC([*])=O)cc2)cc1,False,True,False,350.0,0.5,,[*]Cc1ccc(CCOC(=O)c2ccccc2[N+](=O)(O)c2ccc(C(=O)OC([*])=O)cc2)cc1,,,,invalid
118,[*]Oc1ccc2ccccc1C(=O)N(c1ccc(C(C([*])=O)C(C)C)cc1)c1ccccc1Cl,False,True,False,350.0,0.5,,[*]Oc1ccc2ccccc1C(=O)N(c1ccc(C(C([*])=O)C(C)C)cc1)c1ccccc1Cl,,,,invalid
120,[*]Cc1cc(CN(C#N)CC([*])(C)C)o1,False,True,False,350.0,0.5,,[*]Cc1cc(CN(C#N)CC([*])(C)C)o1,,,,invalid
126,[*]Oc1cccc(NC(=O)c2cc(C(C)C#Cc3cccc([*])c3)cc2)c1,False,True,False,350.0,0.5,,[*]Oc1cccc(NC(=O)c2cc(C(C)C#Cc3cccc([*])c3)cc2)c1,,,,invalid
128,[*]CC[N+](C)(=O)Oc1ccc(C(=O)CCCC(=O)N([*])c2ccc(C(F)(F)F)cc2)cc1,False,True,False,350.0,0.5,,[*]CC[N+](C)(=O)Oc1ccc(C(=O)CCCC(=O)N([*])c2ccc(C(F)(F)F)cc2)cc1,,,,invalid
131,[*]OC(=O)c1ccc(C=CCCO1CC1([*])C,False,True,False,350.0,0.5,,[*]OC(=O)c1ccc(C=CCCO1CC1([*])C,,,,invalid
135,[*]Nc1cc(O)cc(S(=O)(=O)c2ccc([*])cc2C)c1N2CC[N+](C)(C)CCC(C)(C)C)cc1,False,True,False,350.0,0.5,,[*]Nc1cc(O)cc(S(=O)(=O)c2ccc([*])cc2C)c1N2CC[N+](C)(C)CCC(C)(C)C)cc1,,,,invalid
136,[*]c1ccc2c(c1)S(=O)(=O)Oc1ccc(C3([*])CCC(C)(C)C3=O)cc1,False,True,False,350.0,0.5,,[*]c1ccc2c(c1)S(=O)(=O)Oc1ccc(C3([*])CCC(C)(C)C3=O)cc1,,,,invalid
138,[*]CCOCCOC(=O)c1ccccc1Sc1ccc(N2C(=O)CCCCC(=O)Nc3ccc(C[N+](=O)O[*])cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]CCOCCOC(=O)c1ccccc1Sc1ccc(N2C(=O)CCCCC(=O)Nc3ccc(C[N+](=O)O[*])cc3)cc2)cc1,,,,invalid
141,[*]C=CCCCCN1CC(=O)c2cc(OCCCCCCCS([*])(=O)=O)ccc2COC)CC1C,False,True,False,350.0,0.5,,[*]C=CCCCCN1CC(=O)c2cc(OCCCCCCCS([*])(=O)=O)ccc2COC)CC1C,,,,invalid
146,[*]C(=O)Nc1ccc(C(O)C(=O)OCCCCCN2C(=O)c3ccc([*])cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]C(=O)Nc1ccc(C(O)C(=O)OCCCCCN2C(=O)c3ccc([*])cc3)cc2)cc1,,,,invalid
147,[*]NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(/N=N/[Si]([*])=O)cc1)C2CCCCC2=O,False,True,False,350.0,0.5,,[*]NC(=O)c1ccc2c(c1)C(=O)N(c1ccc(/N=N/[Si]([*])=O)cc1)C2CCCCC2=O,,,,invalid
148,[*]NCC(CCCC)C(=O)Nc1ccc(NC(=O)NC(C)C([*])=O)cc1)C(=O)NCCC,False,True,False,350.0,0.5,,[*]NCC(CCCC)C(=O)Nc1ccc(NC(=O)NC(C)C([*])=O)cc1)C(=O)NCCC,,,,invalid
154,[*]CC([*])CCCCC(=O)Oc1ccc(C(C=C)(C)Cc2ccccc2)cc1)OC,False,True,False,350.0,0.5,,[*]CC([*])CCCCC(=O)Oc1ccc(C(C=C)(C)Cc2ccccc2)cc1)OC,,,,invalid
155,[*]c1ccc(OCCCN2CCN2c2ccc(C(C)(C)c3ccc([Si](C)(C)c4ccc(C([*])=O)cc4C3=O)cc2)C3=O)cc1,False,True,False,350.0,0.5,,[*]c1ccc(OCCCN2CCN2c2ccc(C(C)(C)c3ccc([Si](C)(C)c4ccc(C([*])=O)cc4C3=O)cc2)C3=O)cc1,,,,invalid
162,[*]Oc1ccc2c(c1)OC(=O)c1cc(OCCCCCC)cc([*])n1[N+](=O)[O-],False,True,False,350.0,0.5,,[*]Oc1ccc2c(c1)OC(=O)c1cc(OCCCCCC)cc([*])n1[N+](=O)[O-],,,,invalid
165,[*]Nc1ccccc1C(=O)N(CCCCCOC(=O)c1cccc(/N=C/c2ccc(Nc3ccc(NC([*])=O)cc3)cc2)c2ccc(C(C)(C)C)cc2)c1,False,True,False,350.0,0.5,,[*]Nc1ccccc1C(=O)N(CCCCCOC(=O)c1cccc(/N=C/c2ccc(Nc3ccc(NC([*])=O)cc3)cc2)c2ccc(C(C)(C)C)cc2)c1,,,,invalid
166,[*]NC1CCC(=O)Oc2ccc(OC(=O)c3ccc(C=[*])cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]NC1CCC(=O)Oc2ccc(OC(=O)c3ccc(C=[*])cc3)cc2)cc1,,,,invalid
171,[*]CCCCC(O)COC(=O)CCCCN1C(=O)c2ccc(C([*])=O)cc2)cc1,False,True,False,350.0,0.5,,[*]CCCCC(O)COC(=O)CCCCN1C(=O)c2ccc(C([*])=O)cc2)cc1,,,,invalid
175,[*]Oc1ccc(C2(c3ccc(OCCCCCC)cc3)C(=O)S[*])cc1,False,True,False,350.0,0.5,,[*]Oc1ccc(C2(c3ccc(OCCCCCC)cc3)C(=O)S[*])cc1,,,,invalid
176,[*]CC=CC(CCCCC)c1ccc(NC(=O)/C=C(/[*])C(=O)O)cc1)c1ccc(-c2ccccc2)cc1,False,True,False,350.0,0.5,,[*]CC=CC(CCCCC)c1ccc(NC(=O)/C=C(/[*])C(=O)O)cc1)c1ccc(-c2ccccc2)cc1,,,,invalid
180,[*]Oc1ccc(OC(=O)CCCC[SH](=O)(=O)N([*])CC)cc1,False,True,False,350.0,0.5,,[*]Oc1ccc(OC(=O)CCCC[SH](=O)(=O)N([*])CC)cc1,,,,invalid
182,[*]CC(=O)NNC(=O)c1ccc(C(=O)N[Se]C(=O)COC([*])(C)C)cc1)c1ccccc1,False,True,False,350.0,0.5,,[*]CC(=O)NNC(=O)c1ccc(C(=O)N[Se]C(=O)COC([*])(C)C)cc1)c1ccccc1,,,,invalid
188,[*]CCOCCOC(=O)N1CCCCCCC(=O)Oc2c([*])cc(NCCN(CC)c3ccc(OC)cc3)c2)c1,False,True,False,350.0,0.5,,[*]CCOCCOC(=O)N1CCCCCCC(=O)Oc2c([*])cc(NCCN(CC)c3ccc(OC)cc3)c2)c1,,,,invalid
192,[*]OCCCCN1C(=O)c2ccc([*])cc2Oc2ccc(/C=C/P(C)(C)C)cc2)cc1,False,True,False,350.0,0.5,,[*]OCCCCN1C(=O)c2ccc([*])cc2Oc2ccc(/C=C/P(C)(C)C)cc2)cc1,,,,invalid
197,[*]Cc1ccc(OCCCCOc2ccc(C(=O)c3cc(-c4ccc(O[*])cc4)cc3)cc(C(=O)OC)c2)cc1-c1ccccc1,False,True,False,350.0,0.5,,[*]Cc1ccc(OCCCCOc2ccc(C(=O)c3cc(-c4ccc(O[*])cc4)cc3)cc(C(=O)OC)c2)cc1-c1ccccc1,,,,invalid
199,[*]CC([*])(C)C(=O)NC(=O)c1cccc(C(=O)Oc2ccc(OCCC3)cc2)c1,False,True,False,350.0,0.5,,[*]CC([*])(C)C(=O)NC(=O)c1cccc(C(=O)Oc2ccc(OCCC3)cc2)c1,,,,invalid
204,[*]Oc1ccc2c(=O)n([*])cc2c1CCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,False,True,False,350.0,0.5,,[*]Oc1ccc2c(=O)n([*])cc2c1CCCCOc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,,,,invalid
205,[*]C1C(=O)Nc2cc(OC(=O)CCCCCCCOC(=O)Nc3ccc([*])cc3)ccc2C(=O)O[Na])cc1,False,True,False,350.0,0.5,,[*]C1C(=O)Nc2cc(OC(=O)CCCCCCCOC(=O)Nc3ccc([*])cc3)ccc2C(=O)O[Na])cc1,,,,invalid
206,[*]Nc1ccc(OC(=O)CCCCCCC(=O)Nc2ccc(-c3ccc(C4([*])=Cc5ccccc5CCCCCCC4=O)cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]Nc1ccc(OC(=O)CCCCCCC(=O)Nc2ccc(-c3ccc(C4([*])=Cc5ccccc5CCCCCCC4=O)cc3)cc2)cc1,,,,invalid
207,[*]NC([*])(C)C(=O)c1ccc(-c2cccc(C(=O)OC3(C)CC3CC(C)C3)cc2)cc1,False,True,False,350.0,0.5,,[*]NC([*])(C)C(=O)c1ccc(-c2cccc(C(=O)OC3(C)CC3CC(C)C3)cc2)cc1,,,,invalid
221,[*]Cc1ccc(OC(=O)c2cc3c(C([*])(C)C)C3=O)cc(S(=O)(=O)O)c2)cc1,False,True,False,350.0,0.5,,[*]Cc1ccc(OC(=O)c2cc3c(C([*])(C)C)C3=O)cc(S(=O)(=O)O)c2)cc1,,,,invalid
224,[*]CC([*])(C)COc1ccc(C(=O)OCCCCC(CO)=O)c2ccc(/N=N/c3ccc(C(=O)O)cc3)cc2)cc1,False,True,False,350.0,0.5,,[*]CC([*])(C)COc1ccc(C(=O)OCCCCC(CO)=O)c2ccc(/N=N/c3ccc(C(=O)O)cc3)cc2)cc1,,,,invalid
227,[*]CCC(=O)O[*])c1ccc(S(=O)(=O)C(C)CC#N)cc1,False,True,False,350.0,0.5,,[*]CCC(=O)O[*])c1ccc(S(=O)(=O)C(C)CC#N)cc1,,,,invalid
233,[*]C(=O)c1cc(O[*])c(OCCCCOc2ccc3[nH]c3ccccc23)cc1,False,True,False,350.0,0.5,,[*]C(=O)c1cc(O[*])c(OCCCCOc2ccc3[nH]c3ccccc23)cc1,,,,invalid
234,[*]c1ccc(NC(=O)c2ccccc2C(=O)OC2C([*])C(F)(F)C(F)(F)C(F)(F)F)cc1,False,True,False,350.0,0.5,,[*]c1ccc(NC(=O)c2ccccc2C(=O)OC2C([*])C(F)(F)C(F)(F)C(F)(F)F)cc1,,,,invalid
239,[*]CCCCCCCCCCNC(=O)c1ccc2cccc(NC(=O)CCCCCCCS(=O)(=O)C4CC(C)=C(c4ccccc4)C(=[*])N3)cc2)c1,False,True,False,350.0,0.5,,[*]CCCCCCCCCCNC(=O)c1ccc2cccc(NC(=O)CCCCCCCS(=O)(=O)C4CC(C)=C(c4ccccc4)C(=[*])N3)cc2)c1,,,,invalid
240,[*]CCN(CCOC(=O)c1ccc(Nc2ccc(NC(=O)O[*])cc2)c(OCCCCCCCCC)c1,False,True,False,350.0,0.5,,[*]CCN(CCOC(=O)c1ccc(Nc2ccc(NC(=O)O[*])cc2)c(OCCCCCCCCC)c1,,,,invalid
243,[*]CC([*])(C)C(=O)OCCCCCCN1C(=O)c2ccc(OC(=O)COc3ccc(C(C)=O)cc3-c3ccccc3)c(OC)c2)cc1,False,True,False,350.0,0.5,,[*]CC([*])(C)C(=O)OCCCCCCN1C(=O)c2ccc(OC(=O)COc3ccc(C(C)=O)cc3-c3ccccc3)c(OC)c2)cc1,,,,invalid
250,[*]Oc1ccc(OCCCCCOc2ccc(OC(=O)c3ccc4cc(c3=O)NCC(=O)SC(=O)N(c3ccc(O[*])c(C(C)C)c4)C4=O)cc2)cc1,False,True,False,350.0,0.5,,[*]Oc1ccc(OCCCCCOc2ccc(OC(=O)c3ccc4cc(c3=O)NCC(=O)SC(=O)N(c3ccc(O[*])c(C(C)C)c4)C4=O)cc2)cc1,,,,invalid
253,[*]Cc1ccc(CN2C(=O)CCCC(=O)NC(OCc3ccc(C([*])=O)cc3)C2=O)OCCOCCOC2=O)cc1,False,True,False,350.0,0.5,,[*]Cc1ccc(CN2C(=O)CCCC(=O)NC(OCc3ccc(C([*])=O)cc3)C2=O)OCCOCCOC2=O)cc1,,,,invalid
254,[*]CCCCCCCCN1C(=O)C(=O)N(CCCCCCCNC(=O)c2ccccc2)C(=O)N[*])cc1,False,True,False,350.0,0.5,,[*]CCCCCCCCN1C(=O)C(=O)N(CCCCCCCNC(=O)c2ccccc2)C(=O)N[*])cc1,,,,invalid
255,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(OC(=O)OCCCCCCOC([*])=O)c(C(C)C)c1)-c1ccc([2H])cc1,False,True,False,350.0,0.5,,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(OC(=O)OCCCCCCOC([*])=O)c(C(C)C)c1)-c1ccc([2H])cc1,,,,invalid
265,[*]NC(C#C[Si](C)(C)C)C(=O)CCCCC1CC(=O)NC([*])=O)CC1,False,True,False,350.0,0.5,,[*]NC(C#C[Si](C)(C)C)C(=O)CCCCC1CC(=O)NC([*])=O)CC1,,,,invalid
276,[*]CC(=O)c1cc(OCCCCCC)c(N=C([*])OCC(F)(F)F)c1O,False,True,False,350.0,0.5,,[*]CC(=O)c1cc(OCCCCCC)c(N=C([*])OCC(F)(F)F)c1O,,,,invalid
285,[*]NC(=O)CCCCCNC(=O)c1cc(/C(C)=N/c2ccc3c(c2)C(=O)NCCc2ccc([*])cc2)ccc1COC(C)=O,False,True,False,350.0,0.5,,[*]NC(=O)CCCCCNC(=O)c1cc(/C(C)=N/c2ccc3c(c2)C(=O)NCCc2ccc([*])cc2)ccc1COC(C)=O,,,,invalid
286,[*]N1C(=O)N(c2ccc(CC(c3ccc(OCCS(=O)(=O)O)c(C([*])(C(F)(F)F)F)c3)cc2)(OCCCC)C2(F)F)cc1-c1ccccc1,False,True,False,350.0,0.5,,[*]N1C(=O)N(c2ccc(CC(c3ccc(OCCS(=O)(=O)O)c(C([*])(C(F)(F)F)F)c3)cc2)(OCCCC)C2(F)F)cc1-c1ccccc1,,,,invalid
289,[*]CNC(=O)c1cc(C(=O)NC(C)(CCCC)CCNC([*])=O)cc1,False,True,False,350.0,0.5,,[*]CNC(=O)c1cc(C(=O)NC(C)(CCCC)CCNC([*])=O)cc1,,,,invalid
303,[*][Si]([*])(C)c1ccc(N(C)C(=N)C)cc1)N(C)C,False,True,False,350.0,0.5,,[*][Si]([*])(C)c1ccc(N(C)C(=N)C)cc1)N(C)C,,,,invalid
310,[*]C(=O)c1ccc2c(c1)C(=O)N([*])c1ccc(CCC[Si](C)(C)C)cc1,False,True,False,350.0,0.5,,[*]C(=O)c1ccc2c(c1)C(=O)N([*])c1ccc(CCC[Si](C)(C)C)cc1,,,,invalid
320,[*]C=CC(C)OCCCCCCN1C=CC(=Cc2cccc(OCCCCCC)c2)C(=O)O[*],False,True,False,350.0,0.5,,[*]C=CC(C)OCCCCCCN1C=CC(=Cc2cccc(OCCCCCC)c2)C(=O)O[*],,,,invalid
321,[*]NC([*])C(=O)OCc1ccc2c(c1)C(Cl)(C(C)(C)C)C(F)(F)F)cc1,False,True,False,350.0,0.5,,[*]NC([*])C(=O)OCc1ccc2c(c1)C(Cl)(C(C)(C)C)C(F)(F)F)cc1,,,,invalid
323,[*]Nc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCCCCCCOP([*])(OC)C(F)(F)F)cc3)C3=O)cc1,False,True,False,350.0,0.5,,[*]Nc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCCCCCCOP([*])(OC)C(F)(F)F)cc3)C3=O)cc1,,,,invalid
328,[*]COCCCCCOC(=O)C(=O)Nc1ccc(CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)F)cc1)C(=O)O[*],False,True,False,350.0,0.5,,[*]COCCCCCOC(=O)C(=O)Nc1ccc(CCCCCCCCCC(=O)OCC(F)(F)C(F)(F)F)cc1)C(=O)O[*],,,,invalid
332,[*]CCCN1C(=O)c2ccc(C([*])(F)C(=O)O)c(F)c2)cc1,False,True,False,350.0,0.5,,[*]CCCN1C(=O)c2ccc(C([*])(F)C(=O)O)c(F)c2)cc1,,,,invalid
338,[*]Nc1ccc(OCCCCCCCCCCOc2ccc([*])cc2)cc1OC(=O)c1ccc(/C=N/CCN2C(=O)O)cc1,False,True,False,350.0,0.5,,[*]Nc1ccc(OCCCCCCCCCCOc2ccc([*])cc2)cc1OC(=O)c1ccc(/C=N/CCN2C(=O)O)cc1,,,,invalid
355,[*]CCCCCOC(=O)CSC(=O)Nc1ccc(C(=O)OCCCCN2C(=O)O[*])cc2)c(C1,False,True,False,350.0,0.5,,[*]CCCCCOC(=O)CSC(=O)Nc1ccc(C(=O)OCCCCN2C(=O)O[*])cc2)c(C1,,,,invalid
356,[*]CC(=O)OCCCCCCOc1ccc(CC2CC(CCOCCOC)CC2CCN([*])CC2)cc1,False,True,False,350.0,0.5,,[*]CC(=O)OCCCCCCOc1ccc(CC2CC(CCOCCOC)CC2CCN([*])CC2)cc1,,,,invalid
361,[*]N=C1CCCC[Si](C)(C)c2ccc(N(C([*])=O)C[Si](C)(C)C)cc2)cc1,False,True,False,350.0,0.5,,[*]N=C1CCCC[Si](C)(C)c2ccc(N(C([*])=O)C[Si](C)(C)C)cc2)cc1,,,,invalid
363,[*]Nc1cc(OCC)cc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S([*])(=O)=O)cc2)[Si]1CC(C)(C)C2=O,False,True,False,350.0,0.5,,[*]Nc1cc(OCC)cc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S([*])(=O)=O)cc2)[Si]1CC(C)(C)C2=O,,,,invalid
365,[*]C=Cc1ccc(ON2C(=O)c3ccccc3C([*])=O)cc2)c(C1,False,True,False,350.0,0.5,,[*]C=Cc1ccc(ON2C(=O)c3ccccc3C([*])=O)cc2)c(C1,,,,invalid
375,[*]OCC1CCC(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(C([*])=O)cc4)cc2C)CCC2)C2=O,False,True,False,350.0,0.5,,[*]OCC1CCC(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(C([*])=O)cc4)cc2C)CCC2)C2=O,,,,invalid
376,[*]CC(O)CCC(=O)Oc1ccc(C2([*])C2NC2)cc1,False,True,False,350.0,0.5,,[*]CC(O)CCC(=O)Oc1ccc(C2([*])C2NC2)cc1,,,,invalid
379,[*]CCC(=C)NC1CCCCCCS(=O)(=O)CO[*],False,True,False,350.0,0.5,,[*]CCC(=C)NC1CCCCCCS(=O)(=O)CO[*],,,,invalid
381,[*]C=CC([*])CCCCOc1ccc2c(C(=O)N(C)C(=O)O[Na])ccc2ccc(C#N)cc1,False,True,False,350.0,0.5,,[*]C=CC([*])CCCCOc1ccc2c(C(=O)N(C)C(=O)O[Na])ccc2ccc(C#N)cc1,,,,invalid
